id,year,EG_V(t)
11,2003,0.233212280258092
12,2003,0.156336159925791
13,2003,0.286373762720286
14,2003,0.247725539358752
15,2003,0.169064664557005
16,2003,0.213109351180006
17,2003,0.20468487439805
18,2003,0.24339100473133
19,2003,0.386447302844177
20,2003,0.240327910019305
21,2003,1.00007689479496
22,2003,0.282363061285464
23,2003,0.285983640448096
24,2003,0.400367721430203
25,2003,0.211266560604496
26,2003,0.301424517221242
27,2003,0.206910411437805
28,2003,1.01379141900216
29,2003,0.355767348504769
30,2003,0.265984012392885
1,2004,0.441999776640348
2,2004,0.268893844263012
3,2004,0.177628014147372
4,2004,0.169460463744658
5,2004,0.219801321151479
6,2004,0.250977169260905
7,2004,0.228995029415508
8,2004,0.206945609830995
9,2004,0.777320207282407
10,2004,0.313864642819138
11,2004,0.241757475837501
12,2004,0.176822708537012
13,2004,0.289906912231229
14,2004,0.232057717629918
15,2004,0.181543961308532
16,2004,0.24953034696115
17,2004,0.221989784299878
18,2004,0.243700488347529
19,2004,0.395919733734435
20,2004,0.245098439278545
21,2004,1.0091987428827
22,2004,0.282622349987283
23,2004,0.288703268183071
24,2004,0.40584406873752
25,2004,0.215995042015357
26,2004,0.335726746248716
27,2004,0.202044732692523
28,2004,1.03383834712048
29,2004,0.338380230287213
30,2004,0.266188599451885
1,2005,0.453270088428576
2,2005,0.263940110728125
3,2005,0.180705582282304
4,2005,0.152825798030589
5,2005,0.218855813123156
6,2005,0.247273216732482
7,2005,0.23927331721907
8,2005,0.212207601190438
9,2005,0.823008651833922
10,2005,0.310034184564876
11,2005,0.244038555404074
12,2005,0.163452826628509
13,2005,0.278367661459163
14,2005,0.226354151308336
15,2005,0.183303365602595
16,2005,0.260532141760816
17,2005,0.223332683226365
18,2005,0.245623665008561
19,2005,0.419708242934273
20,2005,0.244683647988071
21,2005,0.860816339477739
22,2005,0.282430603593761
23,2005,0.286767342965592
24,2005,0.383685558906582
25,2005,0.208820436998558
26,2005,0.354628348098224
27,2005,0.201404360085992
28,2005,1.00738821777355
29,2005,0.370879002178556
30,2005,0.257131263188848
1,2006,0.490019668734017
2,2006,0.279420321662716
3,2006,0.193252012358788
4,2006,0.15947941428017
5,2006,0.218548684724509
6,2006,0.251788381082297
7,2006,0.241599362475138
8,2006,0.204793357035215
9,2006,1.0024482249599
10,2006,0.327683927883037
11,2006,0.253734258675693
12,2006,0.176133853092395
13,2006,0.263646292980755
14,2006,0.229375339618457
15,2006,0.187970349185217
16,2006,0.271781542175186
17,2006,0.227049294753602
18,2006,0.255342045440936
19,2006,0.433721506922798
20,2006,0.252752435131413
21,2006,1.00067364061069
22,2006,0.261385049514449
23,2006,0.268924884128676
24,2006,0.372473957035076
25,2006,0.220372582850084
26,2006,0.380272137282576
27,2006,0.199911024627714
28,2006,0.918399185652335
29,2006,0.310303315885233
30,2006,0.257940180018487
1,2007,0.538949393482367
2,2007,0.2873432355958
3,2007,0.198724448749854
4,2007,0.15244727473847
5,2007,0.206845822720711
6,2007,0.254436748409897
7,2007,0.222385863197859
8,2007,0.18311308509392
9,2007,1.00087757875353
10,2007,0.336685743569573
11,2007,0.260306536562664
12,2007,0.178264995486688
13,2007,0.264304292047324
14,2007,0.240546962379206
15,2007,0.195088046656488
16,2007,0.274063795728568
17,2007,0.222330828073424
18,2007,0.261152894353299
19,2007,0.439986456884742
20,2007,0.259643858771527
21,2007,1.00570935108613
22,2007,0.288482675647002
23,2007,0.275019248282873
24,2007,0.357959271964951
25,2007,0.231878748027863
26,2007,0.378688883040043
27,2007,0.183863293422858
28,2007,1.03102011293509
29,2007,0.261438996579327
30,2007,0.266165132605179
1,2008,0.535058770201131
2,2008,0.290893462673353
3,2008,0.21074384610546
4,2008,0.160289259027706
5,2008,0.202781093962895
6,2008,0.263651917884491
7,2008,0.244114864360908
8,2008,0.19894400957859
9,2008,1.00956645011791
10,2008,0.343310509388625
11,2008,0.273604966055972
12,2008,0.18794144862093
13,2008,0.275749996081302
14,2008,0.233680873739722
15,2008,0.206383631790408
16,2008,0.28132772117347
17,2008,0.215526235027814
18,2008,0.257222126822066
19,2008,0.407034372327411
20,2008,0.256780178618507
21,2008,0.417224356398193
22,2008,0.303436223019922
23,2008,0.278483375794357
24,2008,0.340090583846921
25,2008,0.229876990432811
26,2008,0.402683593260186
27,2008,0.187429904338622
28,2008,0.917152875277159
29,2008,0.248769210073208
30,2008,0.255213527026935
1,2009,0.558651966676164
2,2009,0.294392033763867
3,2009,0.217931287207293
4,2009,0.156295491581882
5,2009,0.180237283423155
6,2009,0.240821189226323
7,2009,0.226827815883196
8,2009,0.193436312712831
9,2009,1.00693407514044
10,2009,0.345179363768595
11,2009,0.280243369440987
12,2009,0.189449980417139
13,2009,0.294051756048578
14,2009,0.230132603149092
15,2009,0.214891520276838
16,2009,0.281125835546469
17,2009,0.216643638209555
18,2009,0.264792986860917
19,2009,0.411452223457277
20,2009,0.258873547559023
21,2009,0.462083726136459
22,2009,0.305331171156917
23,2009,0.284173449656407
24,2009,0.337669849692693
25,2009,0.228704007991534
26,2009,0.361287260543962
27,2009,0.18566457142307
28,2009,0.736710973639295
29,2009,0.24172961452004
30,2009,0.281636751472979
1,2010,0.547446811069157
2,2010,0.317942152963198
3,2010,0.226330966319677
4,2010,0.163192332996015
5,2010,0.173278170762926
6,2010,0.238716557080925
7,2010,0.237618182228873
8,2010,0.192149844901125
9,2010,1.00356864568406
10,2010,0.357891593126778
11,2010,0.285393709232073
12,2010,0.188663029075963
13,2010,0.305550762613485
14,2010,0.226294783319532
15,2010,0.219770977503171
16,2010,0.290079615252641
17,2010,0.215454922647809
18,2010,0.27199348433276
19,2010,0.421111838142699
20,2010,0.255938446229143
21,2010,0.465934929392979
22,2010,0.318868722867178
23,2010,0.296054961496969
24,2010,0.3369216102066
25,2010,0.221122905320927
26,2010,0.386516603629012
27,2010,0.183357134185941
28,2010,0.617342252134332
29,2010,0.234792882342575
30,2010,0.278503644460452
1,2011,0.578899984524819
2,2011,0.334769975660124
3,2011,0.242120538077893
4,2011,0.167705266492087
5,2011,0.190256670413
6,2011,0.272513952891046
7,2011,0.234801417387485
8,2011,0.195378162915882
9,2011,1.0009409449509
10,2011,0.375188550850032
11,2011,0.291618707636793
12,2011,0.190160346074683
13,2011,0.32305972004608
14,2011,0.235114527744786
15,2011,0.230567816294664
16,2011,0.299204925287312
17,2011,0.223192126577462
18,2011,0.28637943229569
19,2011,0.437247059810946
20,2011,0.26203309330903
21,2011,0.453577128381974
22,2011,0.324897993175081
23,2011,0.308477056987092
24,2011,0.296603972446149
25,2011,0.223358405367504
26,2011,0.40932970978273
27,2011,0.176246176056639
28,2011,0.465268683710234
29,2011,0.235140127289817
30,2011,0.290847981585528
1,2012,0.5722623518421
2,2012,0.344493041638436
3,2012,0.24896494449615
4,2012,0.171140843167705
5,2012,0.181605954028874
6,2012,0.287391727815822
7,2012,0.236943045857894
8,2012,0.199061963001319
9,2012,0.730698914951599
10,2012,0.394552471175899
11,2012,0.297152818792265
12,2012,0.198689996273039
13,2012,0.341317713100246
14,2012,0.235212877948582
15,2012,0.23938562789082
16,2012,0.325876911921653
17,2012,0.228766005168381
18,2012,0.280609621507486
19,2012,0.456612545701926
20,2012,0.270286264489761
21,2012,0.464804256595985
22,2012,0.336127658047975
23,2012,0.318457665314374
24,2012,0.318735021241833
25,2012,0.219406998763921
26,2012,0.4176066541584
27,2012,0.178709658506807
28,2012,0.507290346490005
29,2012,0.242313436882436
30,2012,0.306448070509473
1,2013,0.625120124593183
2,2013,0.371278496059514
3,2013,0.257910668051749
4,2013,0.174904713723241
5,2013,0.188994036039428
6,2013,0.309907468432476
7,2013,0.247553090481499
8,2013,0.202909186332835
9,2013,0.660587097548278
10,2013,0.410533727285185
11,2013,0.303380255878049
12,2013,0.199536198482124
13,2013,0.353948152220575
14,2013,0.264323316558008
15,2013,0.256715290152806
16,2013,0.352088726431554
17,2013,0.235466920501009
18,2013,0.281481150552462
19,2013,0.477917002151553
20,2013,0.276218326917104
21,2013,0.476215787379282
22,2013,0.346553802034411
23,2013,0.331272016245334
24,2013,0.348431999284477
25,2013,0.23002162928562
26,2013,0.432340042029317
27,2013,0.180594390769098
28,2013,0.412143416521099
29,2013,0.245726962943191
30,2013,0.314193022021896
1,2014,0.649211721918491
2,2014,0.390150421071354
3,2014,0.266669863646668
4,2014,0.178086358834667
5,2014,0.185934060426061
6,2014,0.311050518905926
7,2014,0.261051810906226
8,2014,0.213732417266248
9,2014,0.594919296142743
10,2014,0.431277504408445
11,2014,0.32625004964838
12,2014,0.210688631448281
13,2014,0.375193598533765
14,2014,0.276223333512734
15,2014,0.275086231114311
16,2014,0.380863424777601
17,2014,0.239685316204192
18,2014,0.292553460286511
19,2014,0.494321346744952
20,2014,0.285515237182498
21,2014,0.486226388062925
22,2014,0.357375476945972
23,2014,0.345449352105573
24,2014,0.368713330611849
25,2014,0.238499437690405
26,2014,0.461209595671342
27,2014,0.181632899801284
28,2014,0.420849688105027
29,2014,0.262017853214726
30,2014,0.283544563562469
1,2015,0.7594412355292
2,2015,0.430006767666363
3,2015,0.278278980013073
4,2015,0.18161230821812
5,2015,0.19024899427507
6,2015,0.367495512658755
7,2015,0.266347497352601
8,2015,0.227757303715766
9,2015,0.489213079992621
10,2015,0.454916973980457
11,2015,0.347676078059016
12,2015,0.220602739747314
13,2015,0.4006780867934
14,2015,0.295073482892375
15,2015,0.312790783109057
16,2015,0.429610045290349
17,2015,0.253760256016984
18,2015,0.305847384264634
19,2015,0.513084991956267
20,2015,0.294804676572425
21,2015,0.507712329605415
22,2015,0.375571306014244
23,2015,0.355026936661324
24,2015,0.394719292790269
25,2015,0.250902428884932
26,2015,0.484069123173747
27,2015,0.186535463914566
28,2015,0.376289341314096
29,2015,0.271473602464124
30,2015,0.317781166619188
1,2016,0.935564840681213
2,2016,0.459951338776404
3,2016,0.314359184299059
4,2016,0.200519701048943
5,2016,0.199887301931458
6,2016,0.350846317024666
7,2016,0.28513533324149
8,2016,0.242677492894797
9,2016,0.415886711956566
10,2016,0.464055810562872
11,2016,0.382946818016671
12,2016,0.231918388128229
13,2016,0.429054533938179
14,2016,0.321424458402264
15,2016,0.367258589449275
16,2016,0.501177743469766
17,2016,0.276113128585584
18,2016,0.320868772345843
19,2016,0.546812210452511
20,2016,0.306319895093037
21,2016,0.565651937696657
22,2016,0.397898092909383
23,2016,0.421071346532162
24,2016,0.441419054542074
25,2016,0.266621207259662
26,2016,0.523922677297198
27,2016,0.210848455266736
28,2016,0.426197744926304
29,2016,0.295151892029749
30,2016,0.328875167600484
1,2017,1.01090104580458
2,2017,0.535027632011643
3,2017,0.345323818900642
4,2017,0.219950136528712
5,2017,0.205690456155387
6,2017,0.370988680186991
7,2017,0.307960485345312
8,2017,0.256489516762817
9,2017,0.434207445782738
10,2017,0.495745759822973
11,2017,0.418500719465313
12,2017,0.249395973438211
13,2017,0.468247029173402
14,2017,0.344742636961017
15,2017,0.419632830446714
16,2017,0.572281800382525
17,2017,0.295487771820195
18,2017,0.33595195789607
19,2017,0.583146032510801
20,2017,0.340695297250341
21,2017,0.611575843148195
22,2017,0.416710627037649
23,2017,0.461114143880919
24,2017,0.485101892204277
25,2017,0.286563553125517
26,2017,0.560983097737714
27,2017,0.243923365438632
28,2017,0.42893281739611
29,2017,0.307461202595426
30,2017,0.357957571368245
1,2018,1.00062499635439
2,2018,0.719492819320321
3,2018,0.396774359437666
4,2018,0.229511320697355
5,2018,0.227595337505011
6,2018,0.394632856622533
7,2018,0.329923011369967
8,2018,0.279525552725336
9,2018,1.01146141595777
10,2018,0.514413298670187
11,2018,0.457366541784469
12,2018,0.25814106329718
13,2018,0.512012768226755
14,2018,0.378459721227601
15,2018,0.479355638225323
16,2018,0.633249671410312
17,2018,0.319714391907199
18,2018,0.355035358240851
19,2018,0.648651506244304
20,2018,0.379118293848704
21,2018,0.764725786941212
22,2018,0.432613860844597
23,2018,0.519821251282714
24,2018,0.54851988285344
25,2018,0.490623234636564
26,2018,0.59718347774367
27,2018,0.279038577166013
28,2018,0.485963670463226
29,2018,0.327379975197582
30,2018,0.411225990984433
1,2019,1.01371988432579
2,2019,0.782715655915303
3,2019,0.453400617773792
4,2019,0.239814067418553
5,2019,0.245521334296536
6,2019,0.437300595183025
7,2019,0.360055951191827
8,2019,0.313087743982181
9,2019,1.00055579123867
10,2019,0.55281887982341
11,2019,0.537264339645931
12,2019,0.272102675879732
13,2019,0.558669233420694
14,2019,0.422801985004884
15,2019,0.542491509921238
16,2019,0.723691969122681
17,2019,0.351174362581563
18,2019,0.387088941496121
19,2019,0.719032701026651
20,2019,0.414265132510419
21,2019,0.752254175268008
22,2019,0.483142750547445
23,2019,0.608174154366048
24,2019,0.655851930639632
25,2019,0.584603778163167
26,2019,0.689807378030264
27,2019,0.313443962928444
28,2019,0.682497487300743
29,2019,0.340375495703859
30,2019,0.474704858915183
1,2020,1.04225250656331
2,2020,0.89215614597431
3,2020,0.589659390611243
4,2020,0.257085561610067
5,2020,0.262639796004841
6,2020,0.466063526096938
7,2020,0.378718593111099
8,2020,0.324688975021634
9,2020,0.725739464275024
10,2020,0.629314952105766
11,2020,0.723216818448619
12,2020,0.302611374052824
13,2020,0.623100239734458
14,2020,0.467208991893659
15,2020,0.609429942998786
16,2020,0.784339809091155
17,2020,0.379469954616044
18,2020,0.442329833650731
19,2020,0.79298151006986
20,2020,0.451522039614319
21,2020,1.00817188126977
22,2020,0.539422898994618
23,2020,0.699496430736321
24,2020,0.749607521039149
25,2020,0.62415499580093
26,2020,0.760455191842262
27,2020,0.349324937475569
28,2020,0.81677442478099
29,2020,0.345953194617068
30,2020,0.585311074532882
1,2021,1.03325775998899
2,2021,1.01560189901747
3,2021,0.6963004183985
4,2021,0.27500047871898
5,2021,0.25452815688091
6,2021,0.494595064748474
7,2021,0.419547452315765
8,2021,0.35530396140216
9,2021,0.907564255484717
10,2021,0.768004314915807
11,2021,0.808540847915832
12,2021,0.32514376566884
13,2021,0.729882074759676
14,2021,0.496800236962498
15,2021,0.726710370406937
16,2021,0.832410286925555
17,2021,0.402327379454422
18,2021,0.484376818509928
19,2021,0.880839254547375
20,2021,0.511838213527539
21,2021,0.88959572955278
22,2021,0.593818046541454
23,2021,0.802619374612644
24,2021,0.870728583919569
25,2021,0.795496185937055
26,2021,0.852914937861321
27,2021,0.410208429377086
28,2021,0.927990104221832
29,2021,0.343995774941861
30,2021,0.74582025693081
1,2022,1.01196568689116
2,2022,1.02313565312809
3,2022,0.796787673183694
4,2022,0.289262633102958
5,2022,0.269673887818641
6,2022,0.514260764662806
7,2022,0.436441564211617
8,2022,0.368066049496083
9,2022,1.00730803399896
10,2022,0.896391043230635
11,2022,0.880530469622081
12,2022,0.339817437964301
13,2022,0.86471107950662
14,2022,0.523036110485311
15,2022,0.866297052155799
16,2022,0.937667055096825
17,2022,0.418174874111064
18,2022,0.517612396415892
19,2022,0.935863277831109
20,2022,0.56235802684331
21,2022,1.00205176217537
22,2022,0.626293508378912
23,2022,0.883100074498669
24,2022,0.935485771911346
25,2022,0.886855916190763
26,2022,1.00393838800068
27,2022,0.437708241863563
28,2022,1.02896049728692
29,2022,0.348546067991818
30,2022,0.82300888347535
1,2023,1.03131094723851
2,2023,1.03483498577586
3,2023,1.00359466169636
4,2023,0.298612068249837
5,2023,0.285612733613188
6,2023,0.547239720386999
7,2023,0.46359230601546
8,2023,0.385136351155254
9,2023,1.00927273276531
10,2023,1.02131202601227
11,2023,1.03170541030775
12,2023,0.35552993094118
13,2023,1.02668196905394
14,2023,0.572575520104314
15,2023,1.02777491280213
16,2023,1.02620042884779
17,2023,0.4458073371465
18,2023,0.585561767542493
19,2023,1.03095055412881
20,2023,0.628327453417645
21,2023,1.0323357519814
22,2023,0.681478163482776
23,2023,1.02876940472456
24,2023,1.0335631690076
25,2023,1.02735448999966
26,2023,1.0258720625379
27,2023,0.47795718922167
28,2023,1.02662524097961
29,2023,0.353797500911299
30,2023,1.0445086826858
